Date,Open,High,Low,Close,Adj Close,Volume,Short MA,Long MA,Signal,Position,Signal_Change,Market Return,Strategy Return,Cumulative Strategy Return,Cumulative Market Return,Cumulative Strategy High,Strategy Drawdown,Cumulative Market High,Market Drawdown
2010-09-16,1.476667046546936,1.5440000295639038,1.3893330097198486,1.3960000276565552,1.3960000276565552,40267500,1.3990665912628173,1.3518666326999664,1,0.0,0.0,-0.04731549619170161,-0.04731549619170161,-0.018169412635286264,-0.12348278577533567,0.06812628144547439,0.08629569408076065,-0.0025114782580187844,0.12097130751731688
2010-09-17,1.401332974433899,1.4213329553604126,1.3200000524520874,1.348667025566101,1.348667025566101,17977500,1.3998666048049926,1.35666663646698,1,0.0,0.0,-0.033906161284188,-0.033906161284188,-0.05145951888422329,-0.15320211980920428,0.06812628144547439,0.11958580032969768,-0.0025114782580187844,0.1506906415511855
2010-09-20,1.378000020980835,1.4233330488204956,1.343999981880188,1.4040000438690186,1.4040000438690186,14212500,1.4044000148773192,1.3631999909877777,1,0.0,0.0,0.041027931471588897,0.041027931471588897,-0.012542865026977212,-0.11845975441044954,0.06812628144547439,0.0806691464724516,-0.0025114782580187844,0.11594827615243075
2010-09-21,1.3926670551300049,1.4366669654846191,1.378000020980835,1.3846670389175415,1.3846670389175415,11940000,1.3997334241867065,1.365333342552185,1,0.0,0.0,-0.013769946116383935,-0.013769946116383935,-0.02614009656779459,-0.13059851609164153,0.06812628144547439,0.09426637801326898,-0.0025114782580187844,0.12808703783362274
2010-09-22,1.391332983970642,1.3966670036315918,1.3200000524520874,1.324666976928711,1.324666976928711,14443500,1.3716002225875854,1.3675666928291321,1,0.0,0.0,-0.04333176157333496,-0.04333176157333496,-0.06833916170914989,-0.16827121390386213,0.06812628144547439,0.13646544315462428,-0.0025114782580187844,0.16575973564584334
2010-09-23,1.3259999752044678,1.3426669836044312,1.2999999523162842,1.3040000200271606,1.3040000200271606,10021500,1.3532002210617065,1.3664333462715148,-1,-2.0,-2.0,-0.015601624605655506,-0.015601624605655506,-0.08287458436795403,-0.18124753419825157,0.06812628144547439,0.15100086581342842,-0.0025114782580187844,0.17873605594023279
2010-09-24,1.3300000429153442,1.3459999561309814,1.309999942779541,1.340000033378601,1.340000033378601,8683500,1.3514668226242066,1.3675999999046327,-1,0.0,0.0,0.02760737177802386,0.0,-0.08287458436795403,-0.15864393048068892,0.06812628144547439,0.15100086581342842,-0.0025114782580187844,0.15613245222267014
2010-09-27,1.3600000143051147,1.3873330354690552,1.3366669416427612,1.3686670064926147,1.3686670064926147,6279000,1.3444002151489258,1.3703666985034944,-1,0.0,0.0,0.021393262985027306,0.0,-0.08287458436795403,-0.14064457882141335,0.06812628144547439,0.15100086581342842,-0.0025114782580187844,0.13813310056339456
2010-09-28,1.4026670455932617,1.4326670169830322,1.3839999437332153,1.4266669750213623,1.4266669750213623,18217500,1.35280020236969,1.3754666984081267,-1,0.0,0.0,0.042376975738883216,0.0,-0.08287458436795403,-0.10422769498705065,0.06812628144547439,0.15100086581342842,-0.0025114782580187844,0.10171621672903186
2010-09-29,1.4126670360565186,1.4686670303344727,1.408666968345642,1.4653329849243164,1.4653329849243164,29539500,1.380933403968811,1.3837999999523163,-1,0.0,0.0,0.02710233753211755,0.0,-0.08287458436795403,-0.07995017162466678,0.06812628144547439,0.15100086581342842,-0.0025114782580187844,0.07743869336664799
2010-09-30,1.4666670560836792,1.476667046546936,1.3459999561309814,1.3606669902801514,1.3606669902801514,32937000,1.3922667980194092,1.3836667001247407,1,2.0,2.0,-0.07142812979779545,-0.0,-0.08287458436795403,-0.14566761018629948,0.06812628144547439,0.15100086581342842,-0.0025114782580187844,0.1431561319282807
2010-10-01,1.3793330192565918,1.3833329677581787,1.3539999723434448,1.3733329772949219,1.3733329772949219,8965500,1.3989333868026734,1.3821333467960357,1,0.0,0.0,0.009308660462294727,0.009308660462294727,-0.0743373752724944,-0.1377149200475829,0.06812628144547439,0.1424636567179688,-0.0025114782580187844,0.13520344178956412
2010-10-04,1.3619999885559082,1.4113329648971558,1.3533329963684082,1.3993330001831055,1.3993330001831055,9654000,1.4050665855407716,1.3819333493709565,1,0.0,0.0,0.018932060409265317,0.018932060409265317,-0.05681267454255412,-0.12139008682391561,0.06812628144547439,0.12493895598802851,-0.0025114782580187844,0.11887860856589683
2010-10-05,1.409999966621399,1.418666958808899,1.4006669521331787,1.4079999923706055,1.4079999923706055,4980000,1.4013331890106202,1.38386669754982,1,0.0,0.0,0.006193659540913998,0.006193659540913998,-0.05097089336536542,-0.11594827615243097,0.06812628144547439,0.11909717481083981,-0.0025114782580187844,0.11343679789441219
2010-10-06,1.4040000438690186,1.4173330068588257,1.3546669483184814,1.3639999628067017,1.3639999628067017,4701000,1.381066584587097,1.3824000477790832,-1,-2.0,-2.0,-0.03125002116642228,-0.03125002116642228,-0.08062807303524855,-0.14357491123487964,0.06812628144547439,0.14875435448072294,-0.0025114782580187844,0.14106343297686086
2010-10-07,1.3713330030441284,1.3760000467300415,1.3559999465942383,1.3619999885559082,1.3619999885559082,2115000,1.3813331842422485,1.3814666986465454,-1,0.0,0.0,-0.00146625682208823,-0.0,-0.08062807303524855,-0.14483065036388898,0.06812628144547439,0.14875435448072294,-0.0025114782580187844,0.1423191721058702
2010-10-08,1.3619999885559082,1.3860000371932983,1.3593330383300781,1.3619999885559082,1.3619999885559082,4017000,1.3790665864944458,1.3823333501815795,-1,0.0,0.0,0.0,0.0,-0.08062807303524855,-0.14483065036388898,0.06812628144547439,0.14875435448072294,-0.0025114782580187844,0.1423191721058702
2010-10-11,1.3626669645309448,1.3799999952316284,1.3380000591278076,1.3493330478668213,1.3493330478668213,2568000,1.369066596031189,1.3807333528995513,-1,0.0,0.0,-0.009300250216974892,-0.0,-0.08062807303524855,-0.1527839392933925,0.06812628144547439,0.14875435448072294,-0.0025114782580187844,0.15027246103537373
2010-10-12,1.3466670513153076,1.3519999980926514,1.335332989692688,1.3493330478668213,1.3493330478668213,3660000,1.357333207130432,1.3778000056743622,-1,0.0,0.0,0.0,0.0,-0.08062807303524855,-0.1527839392933925,0.06812628144547439,0.14875435448072294,-0.0025114782580187844,0.15027246103537373
2010-10-13,1.3760000467300415,1.3899999856948853,1.3573329448699951,1.369333028793335,1.369333028793335,4773000,1.3583998203277587,1.373000007867813,-1,0.0,0.0,0.014822123387648434,0.0,-0.08062807303524855,-0.14022639830560168,0.06812628144547439,0.14875435448072294,-0.0025114782580187844,0.1377149200475829
2010-10-14,1.399999976158142,1.4019999504089355,1.3600000143051147,1.3833329677581787,1.3833329677581787,4422000,1.362666416168213,1.3723666548728943,-1,0.0,0.0,0.01022391096282882,0.0,-0.08062807303524855,-0.13143614955368754,0.06812628144547439,0.14875435448072294,-0.0025114782580187844,0.12892467129566876
2010-10-15,1.3926670551300049,1.3933329582214355,1.350000023841858,1.369333028793335,1.369333028793335,4270500,1.3641330242156982,1.373399955034256,-1,0.0,0.0,-0.01012044048045202,-0.0,-0.08062807303524855,-0.14022639830560168,0.06812628144547439,0.14875435448072294,-0.0025114782580187844,0.1377149200475829
2010-10-18,1.3680000305175781,1.3760000467300415,1.3480000495910645,1.348667025566101,1.348667025566101,2442000,1.3639998197555543,1.37063330411911,-1,0.0,0.0,-0.015092021292617885,-0.0,-0.08062807303524855,-0.15320211980920428,0.06812628144547439,0.14875435448072294,-0.0025114782580187844,0.1506906415511855
2010-10-19,1.3466670513153076,1.3606669902801514,1.3333330154418945,1.3366669416427612,1.3366669416427612,3678000,1.3614665985107421,1.3682332992553712,-1,0.0,0.0,-0.008897736576826909,-0.0,-0.08062807303524855,-0.16073670428095743,0.06812628144547439,0.14875435448072294,-0.0025114782580187844,0.15822522602293865
2010-10-20,1.343999981880188,1.3793330192565918,1.3359999656677246,1.3766670227050781,1.3766670227050781,4687500,1.3629333972930908,1.3708333015441894,-1,0.0,0.0,0.029925241521389756,0.0,-0.08062807303524855,-0.13562154745652755,0.06812628144547439,0.14875435448072294,-0.0025114782580187844,0.13311006919850876
2010-10-21,1.3739999532699585,1.3966670036315918,1.363332986831665,1.3833329677581787,1.3833329677581787,6256500,1.3629333972930908,1.3747999489307403,-1,0.0,0.0,0.004842089585324949,0.0,-0.08062807303524855,-0.13143614955368754,0.06812628144547439,0.14875435448072294,-0.0025114782580187844,0.12892467129566876
2010-10-22,1.3786669969558716,1.3953330516815186,1.3700000047683716,1.3813329935073853,1.3813329935073853,2416500,1.3653333902359008,1.3768665969371796,-1,0.0,0.0,-0.0014457649007199036,-0.0,-0.08062807303524855,-0.132691888682697,0.06812628144547439,0.14875435448072294,-0.0025114782580187844,0.1301804104246782
2010-10-25,1.3960000276565552,1.3986669778823853,1.3819999694824219,1.3899999856948853,1.3899999856948853,1777500,1.3735999822616578,1.377933245897293,-1,0.0,0.0,0.006274368474681324,0.0,-0.08062807303524855,-0.12725007801121235,0.06812628144547439,0.14875435448072294,-0.0025114782580187844,0.12473859975319357
2010-10-26,1.386667013168335,1.4579999446868896,1.3673330545425415,1.4240000247955322,1.4240000247955322,9913500,1.391066598892212,1.3777998983860016,1,2.0,2.0,0.02446046003637159,0.0,-0.08062807303524855,-0.10590221342265915,0.06812628144547439,0.14875435448072294,-0.0025114782580187844,0.10339073516464037
2010-10-27,1.4166669845581055,1.425333023071289,1.3766670227050781,1.399999976158142,1.399999976158142,5347500,1.3957331895828247,1.3745332479476928,1,0.0,0.0,-0.01685396644626902,-0.01685396644626902,-0.09612313664395411,-0.1209713075173171,0.06812628144547439,0.1642494180894285,-0.0025114782580187844,0.11845982925929832
2010-10-28,1.4259999990463257,1.4333330392837524,1.397333025932312,1.4126670360565186,1.4126670360565186,3363000,1.4016000032424927,1.3771332502365112,1,0.0,0.0,0.009047900081496474,0.009047900081496474,-0.08794494909833217,-0.11301794373896534,0.06812628144547439,0.15607123054380656,-0.0025114782580187844,0.11050646548094656
2010-10-29,1.4093329906463623,1.4566669464111328,1.4033329486846924,1.4559999704360962,1.4559999704360962,4209000,1.416533398628235,1.38126659989357,1,0.0,0.0,0.030674556193044822,0.030674556193044822,-0.05996806518829856,-0.08581016281196374,0.06812628144547439,0.12809434663377295,-0.0025114782580187844,0.08329868455394496
2010-11-01,1.4626669883728027,1.5166670083999634,1.420667052268982,1.4273329973220825,1.4273329973220825,6837000,1.4240000009536744,1.3826665997505188,1,0.0,0.0,-0.019688855560503482,-0.019688855560503482,-0.07847621817506678,-0.1038095144712392,0.06812628144547439,0.14660249962054117,-0.0025114782580187844,0.10129803621322042
2010-11-02,1.4453330039978027,1.4586670398712158,1.4033329486846924,1.4166669845581055,1.4166669845581055,4837500,1.422533392906189,1.3830999493598939,1,0.0,0.0,-0.007472687021170432,-0.007472687021170432,-0.08536247697920984,-0.11050646548094645,0.06812628144547439,0.15348875842468424,-0.0025114782580187844,0.10799498722292766
2010-11-03,1.418666958808899,1.5,1.4106669425964355,1.4513330459594727,1.4513330459594727,5589000,1.432800006866455,1.3874666035175323,1,0.0,0.0,0.024470155498245383,0.024470155498245383,-0.06298115456636111,-0.08874042037658136,0.06812628144547439,0.1311074360118355,-0.0025114782580187844,0.08622894211856258
2010-11-04,1.5066670179367065,1.6886670589447021,1.476667046546936,1.659999966621399,1.659999966621399,28110000,1.4822665929794312,1.4023666024208068,1,0.0,0.0,0.14377604178645087,0.14377604178645087,0.07173970610939762,0.04227687502165889,0.07173970610939762,0.0,0.04227687502165889,0.0
