Date,Open,High,Low,Close,Adj Close,Volume,Short MA,Long MA,Signal,Position,Signal_Change,Market Return,Strategy Return,Cumulative Strategy Return,Cumulative Market Return,Cumulative Strategy High,Strategy Drawdown,Cumulative Market High,Market Drawdown
2021-08-18,149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,144.11610412597656,86326000,,,0,0.0,0.0,-0.02550096487320863,-0.0,0.0,0.0064491949934952775,0.0,0.0,0.03918151562529282,0.03273232063179754
2021-08-19,145.02999877929688,148.0,144.5,146.6999969482422,144.45091247558594,86960300,,,0,0.0,0.0,0.0023231848490485874,0.0,0.0,0.008787362514641295,0.0,0.0,0.03918151562529282,0.030394153110651523
2021-08-20,147.44000244140625,148.5,146.77999877929688,148.19000244140625,145.91807556152344,60549600,,,0,0.0,0.0,0.010156828093318415,0.0,0.0,0.01903344233841464,0.0,0.0,0.03918151562529282,0.020148073286878176
2021-08-23,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,147.4147491455078,60131800,,,0,0.0,0.0,0.01025694437255198,0.0,0.0,0.02948561167024999,0.0,0.0,0.03918151562529282,0.009695903955042828
2021-08-24,149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,147.32614135742188,48606400,145.14255242598685,,0,0.0,0.0,-0.0006010781729749448,-0.0,0.0,0.02886681033968319,0.0,0.0,0.03918151562529282,0.010314705285609627
2021-08-25,149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,146.08544921875,58991300,145.29480622944078,,0,0.0,0.0,-0.008421398451357587,-0.0,0.0,0.020202312976435266,0.0,0.0,0.03918151562529282,0.01897920264885755
2021-08-26,148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,145.27801513671875,48597200,145.39317964252672,,0,0.0,0.0,-0.00552713556585771,-0.0,0.0,0.014563516488012906,0.0,0.0,0.03918151562529282,0.02461799913727991
2021-08-27,147.47999572753906,148.75,146.8300018310547,148.60000610351562,146.32179260253906,55802400,145.56408209549753,145.24517059326172,1,1.0,1.0,0.007184689747020689,0.0,0.0,0.021852840582625488,0.0,0.0,0.03918151562529282,0.01732867504266733
2021-08-30,149.0,153.49000549316406,148.61000061035156,153.1199951171875,150.77247619628906,90956700,145.87401620965255,145.58970919522372,1,0.0,0.0,0.03041709313826968,0.03041709313826968,0.03041709313826968,0.052934633608232584,0.03041709313826968,0.0,0.052934633608232584,0.0
2021-08-31,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,149.50225830078125,86453100,146.13831449809828,145.8666791048917,1,0.0,0.0,-0.0084247332640085,-0.0084247332640085,0.02173610397790471,0.04406394017564663,0.03041709313826968,0.008680989160364971,0.052934633608232584,0.008870693432585952
2021-09-01,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,150.17181396484375,80313700,146.43215942382812,146.18927764892578,1,0.0,0.0,0.00447856555260473,0.00447856555260473,0.02631201609703271,0.04873984897283412,0.03041709313826968,0.004105077041236971,0.052934633608232584,0.004194784635398463
2021-09-02,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,151.2943572998047,71115500,146.82136294716284,146.4806698885831,1,0.0,0.0,0.0074750601016495555,0.0074750601016495555,0.03398376010040316,0.05657924237490097,0.03398376010040316,0.0,0.05657924237490097,0.0
2021-09-03,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,151.93438720703125,57808700,147.2468430368524,146.81947881525213,1,0.0,0.0,0.004230362048191161,0.004230362048191161,0.038357885757577925,0.061048955102750435,0.038357885757577925,0.0,0.061048955102750435,0.0
2021-09-07,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,154.28773498535156,82278300,147.82157817639802,147.26034129749644,1,0.0,0.0,0.0154892373055322,0.0154892373055322,0.05444125745814765,0.07748379416112394,0.05444125745814765,0.0,0.07748379416112394,0.0
2021-09-08,156.97999572753906,157.0399932861328,153.97999572753906,155.11000061035156,152.73196411132812,74420200,148.30095632452714,147.66181737726384,1,0.0,0.0,-0.010083568043637081,-0.010083568043637081,0.043808727290550076,0.06661891300678402,0.05444125745814765,0.010632530167597576,0.07748379416112394,0.010864881154339923
2021-09-09,155.49000549316406,156.11000061035156,153.9499969482422,154.07000732421875,151.70790100097656,57305700,148.56940741288034,148.01898262717506,1,0.0,0.0,-0.006704969168111474,-0.006704969168111474,0.036810021956661165,0.05946726608094899,0.05444125745814765,0.017631235501486486,0.07748379416112394,0.018016528080174954
2021-09-10,155.0,155.47999572753906,148.6999969482422,148.97000122070312,146.68609619140625,140893200,148.56267025596216,148.16981575705788,1,0.0,0.0,-0.03310180139884733,-0.03310180139884733,0.0024897425215171243,0.024396991050557704,0.05444125745814765,0.05195151493663053,0.07748379416112394,0.05308680311056624
2021-09-13,150.6300048828125,151.4199981689453,148.75,149.5500030517578,147.25721740722656,102404300,148.4813063772101,148.33497203480113,1,0.0,0.0,0.003893492503032281,0.003893492503032281,0.006392928818391486,0.028385473055341892,0.05444125745814765,0.048048328639756166,0.07748379416112394,0.04909832110578205
2021-09-14,150.35000610351562,151.07000732421875,146.91000366210938,148.1199951171875,145.84913635253906,109296300,148.37403066534745,148.30050867254084,1,0.0,0.0,-0.009562051215415646,-0.009562051215415646,-0.0032302519098020843,0.018551998492797317,0.05444125745814765,0.057671509367949736,0.07748379416112394,0.058931795668326625
2021-09-15,148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,146.7451934814453,83281300,148.51240378931948,148.2973764592951,1,0.0,0.0,0.006143725985050308,0.006143725985050308,0.0028936282926517176,0.0248097028730625,0.05444125745814765,0.051547629165495934,0.07748379416112394,0.05267409128806144
2021-09-16,148.44000244140625,148.97000122070312,147.22000122070312,148.7899932861328,146.50885009765625,68034100,148.62071629574424,148.19309095902875,1,0.0,0.0,-0.0016105698468341645,-0.0016105698468341645,0.0012783980553414676,0.023159175266872056,0.05444125745814765,0.053162859402806184,0.07748379416112394,0.054324618894251886
2021-09-17,148.82000732421875,148.82000732421875,145.75999450683594,146.05999755859375,143.8207244873047,129868800,148.51032939710115,148.00824321400034,1,0.0,0.0,-0.018347871876407296,-0.018347871876407296,-0.01709292970479226,0.004386381809905027,0.05444125745814765,0.07153418716293991,0.07748379416112394,0.07309741235121892
2021-09-20,143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,140.74855041503906,123478900,148.15947683233964,147.85517259077594,1,0.0,0.0,-0.02136113611732504,-0.02136113611732504,-0.038088941424049394,-0.01706845240632393,0.05444125745814765,0.09253019888219705,0.07748379416112394,0.09455224656744787
2021-09-21,143.92999267578125,144.60000610351562,142.77999877929688,143.42999267578125,141.23101806640625,75834000,147.8386808696546,147.70881375399503,1,0.0,0.0,0.003427869416377627,0.003427869416377627,-0.0347916359250815,-0.013699091415934839,0.05444125745814765,0.08923289338322915,0.07748379416112394,0.09118288557705878
2021-09-22,144.4499969482422,146.42999267578125,143.6999969482422,145.85000610351562,143.6139373779297,76404300,147.7086012990851,147.6040802001953,1,0.0,0.0,0.016872492630499947,0.016872492630499947,-0.018506164915330525,0.0029422633956051047,0.05444125745814765,0.07294742237347818,0.07748379416112394,0.07454153076551884
2021-09-23,146.64999389648438,147.0800018310547,145.63999938964844,146.8300018310547,144.57891845703125,64838200,147.6718067369963,147.47517880526456,1,0.0,0.0,0.006719271797152704,0.006719271797152704,-0.011911241070166834,0.009681305060211587,0.05444125745814765,0.06635249852831449,0.07748379416112394,0.06780248910091236
2021-09-24,145.66000366210938,147.47000122070312,145.55999755859375,146.9199981689453,144.6675262451172,53477900,147.58474008660568,147.35433266379616,1,0.0,0.0,0.0006128679687991134,0.0006128679687991134,-0.011305673119488269,0.010300106390778385,0.05444125745814765,0.06574693057763592,0.07748379416112394,0.06718368777034556
2021-09-27,145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,143.1412811279297,74150700,147.18309824090255,147.22050684148616,-1,-2.0,-2.0,-0.010550018769253766,-0.010550018769253766,-0.021736416825132387,-0.0003585786942233993,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.07784237285534734
2021-09-28,143.25,144.75,141.69000244140625,141.91000366210938,139.73434448242188,108972300,146.66899751362047,146.96852181174538,-1,0.0,0.0,-0.02380121666273849,-0.0,-0.021736416825132387,-0.024151260747770076,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.10163505490889402
2021-09-29,142.47000122070312,144.4499969482422,142.02999877929688,142.8300018310547,140.6402587890625,74602000,146.16733671489516,146.7102702747692,-1,0.0,0.0,0.006483118448769032,0.0,-0.021736416825132387,-0.017824717783115895,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.09530851194423984
2021-09-30,143.66000366210938,144.3800048828125,141.27999877929688,141.5,139.33062744140625,89056700,145.53766672234786,146.1901862404563,-1,0.0,0.0,-0.00931192361939892,-0.0,-0.021736416825132387,-0.026970658991981145,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.10445445315310509
2021-10-01,141.89999389648438,142.9199981689453,139.11000061035156,142.64999389648438,140.46299743652344,94639600,144.93390936600534,145.7793107466264,-1,0.0,0.0,0.008127215213994399,0.0,-0.021736416825132387,-0.01906264012807779,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.09654643428920173
2021-10-04,141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,137.0067901611328,98322000,144.02438595420435,145.18090057373047,-1,0.0,0.0,-0.024605820311876192,-0.0,-0.021736416825132387,-0.04319940854229254,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.12068320270341648
2021-10-05,139.49000549316406,142.24000549316406,139.36000061035156,141.11000061035156,138.9466094970703,80861100,143.2988409745066,144.6196393099698,-1,0.0,0.0,0.014158563481825093,0.0,-0.021736416825132387,-0.0296524866286908,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.10713628078981474
2021-10-06,139.47000122070312,142.14999389648438,138.3699951171875,142.0,139.82296752929688,83221100,142.67331816020766,144.06912023370916,-1,0.0,0.0,0.006307156651023105,0.0,-0.021736416825132387,-0.023532352855927252,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.1010161470170512
2021-10-07,143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,141.0931854248047,61732700,142.37895443564966,143.46936798095703,-1,0.0,0.0,0.009084472443639635,0.0,-0.021736416825132387,-0.0146616594233413,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.09214545358446524
2021-10-08,144.02999877929688,144.17999267578125,142.55999755859375,142.89999389648438,140.7091522216797,58773200,142.03431942588404,142.92287653142756,-1,0.0,0.0,-0.002721840902299766,-0.0,-0.021736416825132387,-0.01734359362132698,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.09482738778245092
2021-10-11,142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,140.6205291748047,64452200,141.75912957442435,142.41890508478338,-1,0.0,0.0,-0.0006298314322538134,-0.0,-0.021736416825132387,-0.017962501513169804,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.09544629567429375
2021-10-12,143.22999572753906,143.25,141.0399932861328,141.50999450683594,139.34048461914062,73035900,141.36940805535568,142.0850136496804,-1,0.0,0.0,-0.009102828464490065,-0.0,-0.021736416825132387,-0.02690182040759237,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.10438561456871631
2021-10-13,141.24000549316406,141.39999389648438,139.1999969482422,140.91000366210938,138.7496795654297,78762700,140.9610306589227,141.6983073841442,-1,0.0,0.0,-0.004240010039621933,-0.0,-0.021736416825132387,-0.031027766458602057,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.108511560619726
2021-10-14,142.11000061035156,143.8800048828125,141.50999450683594,143.75999450683594,141.55596923828125,69907100,140.84183301423727,141.5031634244052,-1,0.0,0.0,0.02022555786536584,0.0,-0.021736416825132387,-0.011429762479177707,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.08891355664030165
2021-10-15,143.77000427246094,144.89999389648438,143.50999450683594,144.83999633789062,142.61940002441406,67940300,140.94029878315172,141.3156273581765,-1,0.0,0.0,0.007512440428017131,0.0,-0.021736416825132387,-0.004003187460891788,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.08148698162201573
2021-10-18,143.4499969482422,146.83999633789062,143.16000366210938,146.5500030517578,144.30319213867188,85589200,141.10199215537622,141.21537017822266,-1,0.0,0.0,0.01180619266361771,0.0,-0.021736416825132387,0.007755742800294119,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.06972805136082982
2021-10-19,147.00999450683594,149.1699981689453,146.5500030517578,148.75999450683594,146.4793243408203,76378900,141.25280199552836,141.33621562610972,-1,0.0,0.0,0.015080277642487872,0.0,-0.021736416825132387,0.02295297919753425,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.05453081496358969
2021-10-20,148.6999969482422,149.75,148.1199951171875,149.25999450683594,146.97164916992188,58418800,141.37873519094367,141.6190837513317,-1,0.0,0.0,0.0033610533863199787,0.0,-0.021736416825132387,0.02639117877231234,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.0510926153888116
2021-10-21,148.80999755859375,149.63999938964844,147.8699951171875,149.47999572753906,147.18826293945312,61421000,141.51140554327714,141.88986760919744,-1,0.0,0.0,0.0014738473083391046,0.0,-0.021736416825132387,0.027903922648448987,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.049579871512674956
2021-10-22,149.69000244140625,150.17999267578125,148.63999938964844,148.69000244140625,146.41038513183594,58883400,141.68346364874589,142.01697887073863,-1,0.0,0.0,-0.005284917371007891,-0.0,-0.021736416825132387,0.02247153535191715,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.05501225880920679
2021-10-25,148.67999267578125,149.3699951171875,147.6199951171875,148.63999938964844,146.36119079589844,50720600,142.0322450336657,142.09799124977806,-1,0.0,0.0,-0.0003360030498738009,-0.0,-0.021736416825132387,0.022127981797629648,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.055355812363494294
2021-10-26,149.3300018310547,150.83999633789062,149.00999450683594,149.32000732421875,147.03074645996094,60893400,142.36858649002878,142.20541035045278,1,2.0,2.0,0.004574680353593097,0.0,-0.021736416825132387,0.026803890594817137,0.05444125745814765,0.07617767428328004,0.07748379416112394,0.050679903566306805
2021-10-27,149.36000061035156,149.72999572753906,148.49000549316406,148.85000610351562,146.56796264648438,56094900,142.7494988692434,142.36116860129616,1,0.0,0.0,-0.003147530871052129,-0.003147530871052129,-0.024815531653201384,0.023571993650653544,0.05444125745814765,0.07925678911134904,0.07748379416112394,0.0539118005104704
2021-10-28,149.82000732421875,153.1699981689453,149.72000122070312,152.57000732421875,150.2309112548828,100077900,143.2635995965255,142.83828527277166,1,0.0,0.0,0.024991468410005213,0.024991468410005213,-0.00044423981858465744,0.049152560795339806,0.05444125745814765,0.05488549727673231,0.07748379416112394,0.028331233365784136
2021-10-29,147.22000122070312,149.94000244140625,146.41000366210938,149.8000030517578,147.50338745117188,124953200,143.81605208547492,143.1502456665039,1,0.0,0.0,-0.018155543229604776,-0.018155543229604776,-0.01859171763295886,0.030104626123369504,0.05444125745814765,0.07303297509110651,0.07748379416112394,0.04737916803775444
2021-11-01,148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,146.67623901367188,74588300,144.22287469161185,143.48413710160688,1,0.0,0.0,-0.0056076572327792285,-0.0056076572327792285,-0.02409511888588378,0.024328152466169373,0.05444125745814765,0.07853637634403143,0.07748379416112394,0.05315564169495457
2021-11-02,148.66000366210938,151.57000732421875,148.64999389648438,150.02000427246094,147.72000122070312,69122000,144.63850804379112,143.8140009099787,1,0.0,0.0,0.007116096063343624,0.007116096063343624,-0.017150486003189802,0.03161736999950593,0.05444125745814765,0.07159174346133745,0.07748379416112394,0.045866424161618013
2021-11-03,150.38999938964844,151.97000122070312,149.82000732421875,151.49000549316406,149.16748046875,54511500,145.06347094084086,144.36675956032494,1,0.0,0.0,0.009798803385360433,0.009798803385360433,-0.007519736858138004,0.041725985777053776,0.05444125745814765,0.061960994316285656,0.07748379416112394,0.03575780838407017
2021-11-04,151.5800018310547,152.42999267578125,150.63999938964844,150.9600067138672,148.64561462402344,60394600,145.48117948833266,144.80762342973188,1,0.0,0.0,-0.003498522889081701,-0.003498522889081701,-0.01099195177570167,0.038081483571661634,0.05444125745814765,0.06543320923384932,0.07748379416112394,0.03940231058946231
2021-11-05,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,149.17808532714844,65463900,145.93157718056128,145.23285605690697,1,0.0,0.0,0.00358214875340801,0.00358214875340801,-0.007449177828644515,0.04180004586397379,0.05444125745814765,0.06189043528679217,0.07748379416112394,0.03568374829715015
2021-11-08,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,148.3497314453125,55020900,146.40574806614927,145.56269905783913,1,0.0,0.0,-0.00555278531708836,-0.00555278531708836,-0.012960599460461575,0.03601515386595833,0.05444125745814765,0.06740185691860923,0.07748379416112394,0.041468640295165615
2021-11-09,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,148.71463012695312,56787900,146.93021914833471,145.92658441716975,1,0.0,0.0,0.0024597191925159745,0.0024597191925159745,-0.010532759703185013,0.03856346022365975,0.05444125745814765,0.06497401716133266,0.07748379416112394,0.03892033393746419
2021-11-10,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,145.86477661132812,65187100,147.15699848375823,146.1649593006481,1,0.0,0.0,-0.019163235743465012,-0.019163235743465012,-0.029494153689428648,0.018661223800845006,0.05444125745814765,0.0839354111475763,0.07748379416112394,0.058822570360278936
2021-11-11,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,145.8155059814453,41000000,147.32521458675987,146.45927845348012,1,0.0,0.0,-0.00033778291803854277,-0.00033778291803854277,-0.029821973986168926,0.018317137440176934,0.05444125745814765,0.08426323144431658,0.07748379416112394,0.05916665672094701
2021-11-12,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,147.90599060058594,63804000,147.51483555843956,146.8754744096236,1,0.0,0.0,0.014336504235747283,0.014336504235747283,-0.015913012606792676,0.03291624539442206,0.05444125745814765,0.07035427006494033,0.07748379416112394,0.04456754876670188
2021-11-15,150.3699951171875,151.8800048828125,149.42999267578125,150.0,147.91586303710938,59222800,147.59044285824424,147.1645604913885,1,0.0,0.0,6.674805045658871e-05,6.674805045658871e-05,-0.01584732671890443,0.032985190540087084,0.05444125745814765,0.07028858417705208,0.07748379416112394,0.04449860362103686
2021-11-16,149.94000244140625,151.49000549316406,149.33999633789062,151.0,148.90199279785156,59256200,147.69203989129318,147.4501328901811,1,0.0,0.0,0.006666828969485117,0.006666828969485117,-0.00928614916627779,0.039871926133428826,0.05444125745814765,0.06372740662442544,0.07748379416112394,0.03761186802769512
2021-11-17,151.0,155.0,150.99000549316406,153.49000549316406,151.3573760986328,88807000,147.91146689967104,147.77077761563388,1,0.0,0.0,0.01648992907781066,0.01648992907781066,0.0070506519703750214,0.05701934044537538,0.05444125745814765,0.04739060548777263,0.07748379416112394,0.020464453715748565
2021-11-18,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,155.67654418945312,137827700,148.3991594816509,148.188833063299,1,0.0,0.0,0.02853622467666006,0.02853622467666006,0.03578807563577868,0.0871826818318997,0.05444125745814765,0.01865318182236897,0.0871826818318997,0.0
2021-11-19,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,158.31932067871094,117305600,149.02853473864104,148.7046363136985,1,0.0,0.0,0.016976073711153505,0.016976073711153505,0.05337169035690548,0.1056387751761676,0.05444125745814765,0.0010695671012421748,0.1056387751761676,0.0
2021-11-22,161.67999267578125,165.6999969482422,161.0,161.02000427246094,158.78274536132812,117467900,149.64706099660773,149.23165824196556,1,0.0,0.0,0.002927151788110871,0.002927151788110871,0.05645506918387899,0.10887514769392914,0.05645506918387899,0.0,0.10887514769392914,0.0
2021-11-23,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,159.16734313964844,96041900,150.31018628572164,149.8115199695934,1,0.0,0.0,0.0024221635508638872,0.0024221635508638872,0.05901397614558146,0.11156102465913209,0.05901397614558146,0.0,0.11156102465913209,0.0
2021-11-24,160.75,162.13999938964844,159.63999938964844,161.94000244140625,159.6899871826172,69463600,150.80803238718133,150.41737435080788,1,0.0,0.0,0.003283613539431851,0.003283613539431851,0.06249136877610062,0.11521096148960752,0.06249136877610062,0.0,0.11521096148960752,0.0
2021-11-26,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,154.63121032714844,76959800,151.18318095960115,150.7628499811346,1,0.0,0.0,-0.0316787354343242,-0.0316787354343242,0.028832985803389555,0.07988248848711987,0.06249136877610062,0.033658382972711065,0.11521096148960752,0.03532847300248765
2021-11-29,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,158.01361083984375,88748200,151.779884739926,151.28310671719638,1,0.0,0.0,0.021873983302201916,0.021873983302201916,0.051337661355607356,0.10350382000862735,0.06249136877610062,0.011153707420493264,0.11521096148960752,0.011707141480980177
2021-11-30,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,163.00328063964844,174048100,152.5842678672389,151.86366896195844,1,0.0,0.0,0.03157746837936659,0.03157746837936659,0.08453624311310137,0.13834967699146006,0.08453624311310137,0.0,0.13834967699146006,0.0
2021-12-01,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,162.4806671142578,152052500,153.284961901213,152.54445440118963,1,0.0,0.0,-0.0032061534181386797,-0.0032061534181386797,0.08105905353014897,0.1346999532835369,0.08453624311310137,0.0034771895829524,0.13834967699146006,0.003649723707923158
2021-12-02,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,161.4846954345703,136739200,153.96070299650492,153.217566056685,1,0.0,0.0,-0.006129785760832229,-0.006129785760832229,0.07443239313720107,0.1277444856670824,0.08453624311310137,0.010103849975900303,0.13834967699146006,0.01060519132437765
2021-12-03,164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,159.5913543701172,118023100,154.50876978824013,153.75717301802203,1,0.0,0.0,-0.011724585164915924,-0.011724585164915924,0.06183511903991956,0.11452214940061434,0.08453624311310137,0.02270112407318181,0.13834967699146006,0.02382752759084572
2021-12-06,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,163.0230255126953,107497000,155.28104842336555,154.38697052001953,1,0.0,0.0,0.021502863711649,0.021502863711649,0.08466761488887764,0.13848756728278988,0.08466761488887764,0.0,0.13848756728278988,0.0
2021-12-07,169.0800018310547,171.5800018310547,168.33999633789062,171.17999267578125,168.8015899658203,120405400,156.3382568359375,155.30315121737394,1,0.0,0.0,0.03544630848895025,0.03544630848895025,0.12311507777420272,0.17884274880353024,0.12311507777420272,0.0,0.17884274880353024,0.0
2021-12-08,172.1300048828125,175.9600067138672,170.6999969482422,175.0800018310547,172.6474151611328,116998900,157.7478693911904,156.3699389371005,1,0.0,0.0,0.022783110017454256,0.022783110017454256,0.14870313215339404,0.20570045284279925,0.14870313215339404,0.0,0.20570045284279925,0.0
2021-12-09,174.91000366210938,176.75,173.9199981689453,174.55999755859375,172.13462829589844,108923700,159.13308635510896,157.45107061212713,1,0.0,0.0,-0.002970139256100568,-0.002970139256100568,0.14529132388697952,0.2021193545967126,0.14870313215339404,0.0034118082664145177,0.20570045284279925,0.003581098246086656
2021-12-10,175.2100067138672,179.6300048828125,174.69000244140625,179.4499969482422,176.95668029785156,115402700,160.6620700233861,158.73480016534978,1,0.0,0.0,0.02801325944518296,0.02801325944518296,0.17737466688334247,0.23579463596110628,0.17737466688334247,0.0,0.23579463596110628,0.0
2021-12-13,181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,173.29823303222656,153237000,161.99798423365542,159.9817754572088,1,0.0,0.0,-0.020674253492250938,-0.020674253492250938,0.15303332456484164,0.21024550439288237,0.17737466688334247,0.024341342318500825,0.23579463596110628,0.025549131568223915
2021-12-14,175.25,177.74000549316406,172.2100067138672,174.3300018310547,171.90782165527344,139380400,163.20881733141448,161.1677898060192,1,0.0,0.0,-0.008023228815579264,-0.008023228815579264,0.1437822743698698,0.20053542778811217,0.17737466688334247,0.03359239251347268,0.23579463596110628,0.035259208172994105
2021-12-15,175.11000061035156,179.5,172.30999755859375,179.3000030517578,176.8087615966797,131063300,164.54836393657484,162.48155212402344,1,0.0,0.0,0.02850911549117341,0.02850911549117341,0.1763904953266373,0.23476163095016878,0.17737466688334247,0.00098417155670516,0.23579463596110628,0.0010330050109375044
